Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Negative Regulation of Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002924),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,CD46
GO_Biological_Process_2025,Negative Regulation of Nitric Oxide Biosynthetic Process (GO:0045019),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,SIRPA
GO_Biological_Process_2025,Negative Regulation of Nitric Oxide Metabolic Process (GO:1904406),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,SIRPA
GO_Biological_Process_2025,"Negative Regulation of Retrograde Protein Transport, ER to Cytosol (GO:1904153)",1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,OS9
GO_Biological_Process_2025,Negative Regulation of Transforming Growth Factor Beta Production (GO:0071635),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,TYROBP
GO_Biological_Process_2025,Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,PPARA
GO_Biological_Process_2025,Positive Regulation of NK T Cell Activation (GO:0051135),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,TYK2
GO_Biological_Process_2025,Positive Regulation of Adaptive Immune Response (GO:0002821),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,PYCARD
GO_Biological_Process_2025,Positive Regulation of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,PRG2
GO_Biological_Process_2025,Positive Regulation of Early Endosome to Late Endosome Transport (GO:2000643),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,MSN
GO_Biological_Process_2025,Positive Regulation of Endopeptidase Activity (GO:0010950),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,PRG2
GO_Biological_Process_2025,Positive Regulation of Epithelial Cell Proliferation Involved in Wound Healing (GO:0060054),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,LRG1
GO_Biological_Process_2025,Positive Regulation of Fatty Acid Beta-Oxidation (GO:0032000),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,PPARA
GO_Biological_Process_2025,Positive Regulation of Transforming Growth Factor Beta Production (GO:0071636),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,CD46
GO_Biological_Process_2025,Protein Catabolic Process in the Vacuole (GO:0007039),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,LAMP2
GO_Biological_Process_2025,Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,SLC35D1
GO_Biological_Process_2025,Reactive Oxygen Species Biosynthetic Process (GO:1903409),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,CYBA
GO_Biological_Process_2025,"Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)",1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,CD55
GO_Biological_Process_2025,Regulation of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649),1/8,0.2175821719048743,0.5384132539631691,0,0,4.593461265103056,7.005849271352576,SIRPA
GO_Biological_Process_2025,Cell-Substrate Junction Assembly (GO:0007044),2/29,0.2179005576941286,0.5384132539631691,0,0,2.3832902670111973,3.6314586508221938,DST;PLEC
GO_Biological_Process_2025,Response to Interferon-Beta (GO:0035456),2/29,0.2179005576941286,0.5384132539631691,0,0,2.3832902670111973,3.6314586508221938,IFITM2;IRF1
GO_Biological_Process_2025,Tube Closure (GO:0060606),2/29,0.2179005576941286,0.5384132539631691,0,0,2.3832902670111973,3.6314586508221938,LMO4;FUZ
GO_Biological_Process_2025,Maintenance of Blood-Brain Barrier (GO:0035633),2/29,0.2179005576941286,0.5384132539631691,0,0,2.3832902670111973,3.6314586508221938,PRG2;F11R
GO_Biological_Process_2025,Negative Regulation of Interleukin-1 Production (GO:0032692),2/29,0.2179005576941286,0.5384132539631691,0,0,2.3832902670111973,3.6314586508221938,SERPINB1;ELF4
GO_Biological_Process_2025,Negative Regulation of Protein Localization to Membrane (GO:1905476),2/29,0.2179005576941286,0.5384132539631691,0,0,2.3832902670111973,3.6314586508221938,NUMB;PPP2R5A
GO_Biological_Process_2025,Cellular Component Assembly (GO:0022607),11/277,0.2179719767713998,0.5384132539631691,0,0,1.3340475979155308,2.0322731311457725,GSN;TTLL3;WIPF1;WAS;PTK2B;NCKAP1L;QSOX1;AIF1;TANK;LIMD2;TAPBP
GO_Biological_Process_2025,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),3/54,0.2229777751069227,0.550210864218524,0,0,1.8934129392189487,2.8414129425127763,TAOK3;NCKAP1L;SGK1
GO_Biological_Process_2025,Wound Healing (GO:0042060),4/81,0.2289055725301816,0.5514929268406498,0,0,1.6726406926406927,2.466217889447349,LRG1;DST;MYH9;PLEC
GO_Biological_Process_2025,Fc Receptor Signaling Pathway (GO:0038093),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,MAP3K1;VAV1
GO_Biological_Process_2025,Regulation of Muscle Contraction (GO:0006937),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,TNNT1;MYL9
GO_Biological_Process_2025,Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,ACSL1;ACAA1
GO_Biological_Process_2025,Glycosphingolipid Biosynthetic Process (GO:0006688),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,TM9SF2;CERK
GO_Biological_Process_2025,Negative Regulation of Ossification (GO:0030279),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,PTK2B;TRPM4
GO_Biological_Process_2025,Neural Tube Closure (GO:0001843),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,LMO4;FUZ
GO_Biological_Process_2025,Positive Regulation of Calcium-Mediated Signaling (GO:0050850),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,PTPRC;PTPRJ
GO_Biological_Process_2025,Positive Regulation of Interleukin-10 Production (GO:0032733),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,PYCARD;CD46
GO_Biological_Process_2025,Positive Regulation of Microtubule Polymerization (GO:0031116),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,CLIP1;FES
GO_Biological_Process_2025,Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,DDAH2;CLU
GO_Biological_Process_2025,Pyroptotic Inflammatory Response (GO:0070269),2/30,0.2291149432396691,0.5514929268406498,0,0,2.298054105363076,3.386255034388638,PYCARD;NINJ1
GO_Biological_Process_2025,Regulation of Cell Growth (GO:0001558),9/222,0.229840020835817,0.5514929268406498,0,0,1.3622677239910048,2.003040009521067,BTG1;CFH;RPS6KA1;PTPRJ;SGK3;RICTOR;SGK1;RASGRP2;VGLL4
GO_Biological_Process_2025,Rho Protein Signal Transduction (GO:0007266),3/55,0.2309859219307297,0.5514929268406498,0,0,1.8569051580698837,2.721106059906486,ARHGDIB;RHOG;WAS
GO_Biological_Process_2025,Regulation of Peptide Hormone Secretion (GO:0090276),3/55,0.2309859219307297,0.5514929268406498,0,0,1.8569051580698837,2.721106059906486,MAP4K2;GIPR;SLC8B1
GO_Biological_Process_2025,Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),3/55,0.2309859219307297,0.5514929268406498,0,0,1.8569051580698837,2.721106059906486,TYK2;PIAS1;TNFRSF1A
GO_Biological_Process_2025,Striated Muscle Contraction (GO:0006941),3/55,0.2309859219307297,0.5514929268406498,0,0,1.8569051580698837,2.721106059906486,TNNT1;STAC3;RCSD1
GO_Biological_Process_2025,Response to Insulin (GO:0032868),4/82,0.2354045995254446,0.5514929268406498,0,0,1.6511111111111112,2.3882489156692523,MAP4K2;RAB31;SORT1;PIK3R1
GO_Biological_Process_2025,Glycerophospholipid Biosynthetic Process (GO:0046474),5/110,0.2391311889718837,0.5514929268406498,0,0,1.53358772557437,2.19416985695746,SLC44A1;INPP5D;MBOAT7;LPCAT2;DGKZ
GO_Biological_Process_2025,Regulation of Macrophage Activation (GO:0043030),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,CEBPA;PJA2
GO_Biological_Process_2025,Activation of GTPase Activity (GO:0090630),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,RALGAPA2;RHOG
GO_Biological_Process_2025,Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,CTSS;HLA-E
GO_Biological_Process_2025,Regulation of Protein Modification Process (GO:0031399),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,CCNYL1;ATG7
GO_Biological_Process_2025,Estrogen Metabolic Process (GO:0008210),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,HSD17B4;HSD17B11
GO_Biological_Process_2025,Intracellular pH Reduction (GO:0051452),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,RAB20;DMXL1
GO_Biological_Process_2025,Negative Regulation of MAP Kinase Activity (GO:0043407),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,PTPN22;PTPRJ
GO_Biological_Process_2025,Positive Regulation of Lamellipodium Organization (GO:1902745),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,ACTR2;PIK3R1
GO_Biological_Process_2025,Positive Regulation of Nitric Oxide Metabolic Process (GO:1904407),2/31,0.2403663146566725,0.5514929268406498,0,0,2.218696299690686,3.162953938503867,DDAH2;CLU
GO_Biological_Process_2025,Regulation of Delayed Rectifier Potassium Channel Activity (GO:1902259),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,KCNE3
GO_Biological_Process_2025,IMP Metabolic Process (GO:0046040),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,NT5C2
GO_Biological_Process_2025,RISC Complex Assembly (GO:0070922),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,AGO4
GO_Biological_Process_2025,Regulation of Interleukin-18 Production (GO:0032661),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,CD84
GO_Biological_Process_2025,SNARE Complex Assembly (GO:0035493),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,VAMP8
GO_Biological_Process_2025,Regulation of Leukocyte Mediated Cytotoxicity (GO:0001910),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,DNASE1
GO_Biological_Process_2025,Regulation of Lysosome Organization (GO:1905671),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,GRN
GO_Biological_Process_2025,Regulation of Melanin Biosynthetic Process (GO:0048021),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ZEB2
GO_Biological_Process_2025,Alpha-Linolenic Acid Metabolic Process (GO:0036109),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ACAA1
GO_Biological_Process_2025,Aminoglycan Metabolic Process (GO:0006022),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,HEXB
GO_Biological_Process_2025,Amyloid-Beta Formation (GO:0034205),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,PSEN1
GO_Biological_Process_2025,Antibacterial Innate Immune Response (GO:0140367),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,RASGRP4
GO_Biological_Process_2025,Regulation of Nitric Oxide Metabolic Process (GO:0080164),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,SIRPA
GO_Biological_Process_2025,Regulation of Protein Localization to Early Endosome (GO:1902965),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,MSN
GO_Biological_Process_2025,Regulation of Receptor Binding (GO:1900120),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ATP2A3
GO_Biological_Process_2025,Regulation of Sterol Biosynthetic Process (GO:0106118),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ERLIN1
GO_Biological_Process_2025,Regulation of Toll-Like Receptor 3 Signaling Pathway (GO:0034139),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,PTPN22
GO_Biological_Process_2025,Regulation of Translation in Response to Stress (GO:0043555),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,RPS6KA1
GO_Biological_Process_2025,Coenzyme A Biosynthetic Process (GO:0015937),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,PPCS
GO_Biological_Process_2025,Collagen Biosynthetic Process (GO:0032964),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,TMEM131
GO_Biological_Process_2025,Serine Family Amino Acid Catabolic Process (GO:0009071),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,SDSL
GO_Biological_Process_2025,Ectoderm Development (GO:0007398),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ITGAM
GO_Biological_Process_2025,Embryonic Forelimb Morphogenesis (GO:0035115),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,TFAP2A
GO_Biological_Process_2025,Glucan Biosynthetic Process (GO:0009250),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,UGP2
GO_Biological_Process_2025,Glucosamine-Containing Compound Catabolic Process (GO:1901072),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,CTBS
GO_Biological_Process_2025,Glycogen Biosynthetic Process (GO:0005978),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,UGP2
GO_Biological_Process_2025,Glycophagy (GO:0061723),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,WIPI1
GO_Biological_Process_2025,Granulocyte Migration (GO:0097530),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ITGB2
GO_Biological_Process_2025,Hormone Catabolic Process (GO:0042447),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,HSD17B11
GO_Biological_Process_2025,Insulin Metabolic Process (GO:1901142),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,P4HB
GO_Biological_Process_2025,Myelin Maintenance (GO:0043217),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,CLU
GO_Biological_Process_2025,Negative Regulation of Appetite (GO:0032099),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,PPARA
GO_Biological_Process_2025,Negative Regulation of Bone Resorption (GO:0045779),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,INPP5D
GO_Biological_Process_2025,Negative Regulation of Cholesterol Storage (GO:0010887),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,PPARA
GO_Biological_Process_2025,Negative Regulation of Long-Term Synaptic Potentiation (GO:1900272),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,TYROBP
GO_Biological_Process_2025,Negative Regulation of Necroptotic Process (GO:0060546),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ARHGEF2
GO_Biological_Process_2025,Negative Regulation of Peptidyl-Serine Phosphorylation (GO:0033137),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,RASSF2
GO_Biological_Process_2025,Negative Regulation of Potassium Ion Transmembrane Transporter Activity (GO:1901017),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,KCNE3
GO_Biological_Process_2025,Negative Regulation of Protein Exit From Endoplasmic Reticulum (GO:0070862),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,OS9
GO_Biological_Process_2025,Negative Regulation of Receptor Binding (GO:1900121),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ATP2A3
GO_Biological_Process_2025,Negative Regulation of Voltage-Gated Potassium Channel Activity (GO:1903817),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,KCNE3
GO_Biological_Process_2025,Nitric oxide-cGMP-mediated Signaling (GO:0038060),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,ATP2B4
GO_Biological_Process_2025,Positive Regulation of Cyclase Activity (GO:0031281),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,MAPK14
GO_Biological_Process_2025,Positive Regulation of Macrophage Cytokine Production (GO:0060907),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,LAPTM5
GO_Biological_Process_2025,Positive Regulation of Monocyte Differentiation (GO:0045657),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,FES
GO_Biological_Process_2025,Positive Regulation of Protein Autophosphorylation (GO:0031954),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,RASSF2
GO_Biological_Process_2025,Positive Regulation of Protein Localization to Early Endosome (GO:1902966),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,MSN
GO_Biological_Process_2025,Positive Regulation of Protein Localization to Endosome (GO:1905668),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,MSN
GO_Biological_Process_2025,Regulation of Actin Filament Length (GO:0030832),1/9,0.2412206124077633,0.5514929268406498,0,0,4.019071310116086,5.715293670064913,WAS
GO_Biological_Process_2025,Organophosphate Metabolic Process (GO:0019637),4/83,0.2419472172371852,0.5526268183987568,0,0,1.630126582278481,2.3132077949149563,MAP4K2;PLPPR3;GDE1;PLPP1
GO_Biological_Process_2025,Positive Regulation of Cell Migration (GO:0030335),13/344,0.2426481706857962,0.553700016155398,0,0,1.2669652031223642,1.79420357684408,GRN;ANXA3;AIF1;PIK3CG;PTPRC;MGAT5;MYADM;NUMB;PTK2B;NCKAP1L;RICTOR;ARHGEF2;S100A11
GO_Biological_Process_2025,Regulation of Cytoskeleton Organization (GO:0051493),6/139,0.2439796179110731,0.5562085295099249,0,0,1.4531898307642015,2.0499721564247637,RHOG;PTK2B;RICTOR;F11R;IQGAP2;CORO1A
GO_Biological_Process_2025,Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045),5/111,0.2447615115830857,0.5574606290428453,0,0,1.519041169244338,2.138006339789386,RBL2;CFH;PSME1;PTPN6;AIF1
GO_Biological_Process_2025,Positive Regulation of Gene Expression (GO:0010628),16/436,0.2469084003557456,0.5600830940231721,0,0,1.2294136702299967,1.7196274460265202,TFAP2A;GSN;IFNGR1;CITED2;ARID5A;RAB27A;MSN;PTPN22;PIK3R1;PSEN1;MAPK14;CLU;PIK3CG;MAPK11;TYROBP;CD46
GO_Biological_Process_2025,Glucose Metabolic Process (GO:0006006),3/57,0.2471524151746517,0.5600830940231721,0,0,1.787946015899427,2.499101663831133,MAP4K2;ADPGK;GALM
GO_Biological_Process_2025,Memory (GO:0007613),3/57,0.2471524151746517,0.5600830940231721,0,0,1.787946015899427,2.499101663831133,PSEN1;SGK1;PJA2
GO_Biological_Process_2025,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),3/57,0.2471524151746517,0.5600830940231721,0,0,1.787946015899427,2.499101663831133,TMSB4X;ATP2B4;MAPK14
GO_Biological_Process_2025,Cellular Response to Metal Ion (GO:0071248),5/112,0.2504264053564727,0.5600830940231721,0,0,1.5047665111634656,2.083484953531477,TFAP2A;HVCN1;MT1F;IQGAP1;RASGRP2
GO_Biological_Process_2025,Cellular Response to Nitrogen Compound (GO:1901699),7/169,0.2504746331912149,0.5600830940231721,0,0,1.3921252352296465,1.927254873935364,TYROBP;ATP2B4;UBR2;PTPN22;PSEN1;ARHGEF2;VIM
GO_Biological_Process_2025,"DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)",2/32,0.2516422336079075,0.5600830940231721,0,0,2.144629014396456,2.959045251669305,SP100;USP32
GO_Biological_Process_2025,Bile Acid Metabolic Process (GO:0008206),2/32,0.2516422336079075,0.5600830940231721,0,0,2.144629014396456,2.959045251669305,ACAA1;SLC27A2
GO_Biological_Process_2025,Regulation of Regulated Secretory Pathway (GO:1903305),2/32,0.2516422336079075,0.5600830940231721,0,0,2.144629014396456,2.959045251669305,RAB27A;UNC13D
GO_Biological_Process_2025,Endodermal Cell Differentiation (GO:0035987),2/32,0.2516422336079075,0.5600830940231721,0,0,2.144629014396456,2.959045251669305,MMP15;ITGB2
GO_Biological_Process_2025,Lipid Droplet Organization (GO:0034389),2/32,0.2516422336079075,0.5600830940231721,0,0,2.144629014396456,2.959045251669305,RNF213;PLIN3
GO_Biological_Process_2025,Negative Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000134),2/32,0.2516422336079075,0.5600830940231721,0,0,2.144629014396456,2.959045251669305,RBL2;CFH
GO_Biological_Process_2025,Non-Motile Cilium Assembly (GO:1905515),2/32,0.2516422336079075,0.5600830940231721,0,0,2.144629014396456,2.959045251669305,TMEM107;FUZ
GO_Biological_Process_2025,Actomyosin Structure Organization (GO:0031032),4/85,0.2551523234410417,0.5600830940231721,0,0,1.5897119341563786,2.171378891315084,TNNT1;MYH9;F11R;MYL9
GO_Biological_Process_2025,Regulation of Myoblast Differentiation (GO:0045661),3/58,0.2553005837641153,0.5600830940231721,0,0,1.7553471486915746,2.396599454467915,ZFHX3;BTG1;MAPK14
GO_Biological_Process_2025,Muscle Organ Development (GO:0007517),3/58,0.2553005837641153,0.5600830940231721,0,0,1.7553471486915746,2.396599454467915,DES;CFH;UNC13D
GO_Biological_Process_2025,Peptidyl-Tyrosine Phosphorylation (GO:0018108),3/58,0.2553005837641153,0.5600830940231721,0,0,1.7553471486915746,2.396599454467915,FES;PTK2B;PTPN6
GO_Biological_Process_2025,Positive Regulation of Type II Interferon Production (GO:0032729),3/58,0.2553005837641153,0.5600830940231721,0,0,1.7553471486915746,2.396599454467915,PYCARD;PTPN22;TYK2
GO_Biological_Process_2025,Regulation of Primary Metabolic Process (GO:0080090),5/113,0.2561241718285287,0.5600830940231721,0,0,1.4907561986026092,2.030548442534523,LACTB;MBNL1;RNF213;CLK4;PLPP1
GO_Biological_Process_2025,Actin Filament Bundle Assembly (GO:0051017),2/33,0.2629309769460677,0.5600830940231721,0,0,2.075340263637338,2.772371777966774,AIF1;LIMD2
GO_Biological_Process_2025,Embryonic Skeletal System Morphogenesis (GO:0048704),2/33,0.2629309769460677,0.5600830940231721,0,0,2.075340263637338,2.772371777966774,TFAP2A;FUZ
GO_Biological_Process_2025,Regulation of Activated T Cell Proliferation (GO:0046006),2/33,0.2629309769460677,0.5600830940231721,0,0,2.075340263637338,2.772371777966774,PYCARD;IGFBP2
GO_Biological_Process_2025,Regulation of Amyloid-Beta Formation (GO:1902003),2/33,0.2629309769460677,0.5600830940231721,0,0,2.075340263637338,2.772371777966774,IFNGR1;CLU
GO_Biological_Process_2025,Regulation of Cell Adhesion Mediated by Integrin (GO:0033628),2/33,0.2629309769460677,0.5600830940231721,0,0,2.075340263637338,2.772371777966774,NCKAP1L;PIK3CG
GO_Biological_Process_2025,Protein Homotetramerization (GO:0051289),3/59,0.2634854237792015,0.5600830940231721,0,0,1.7239125267411457,2.299280796871259,ITPR1;SAMHD1;TRPM4
GO_Biological_Process_2025,Regulation of Bone Mineralization (GO:0030500),3/59,0.2634854237792015,0.5600830940231721,0,0,1.7239125267411457,2.299280796871259,TFAP2A;PTK2B;TRPM4
GO_Biological_Process_2025,L-serine Metabolic Process (GO:0006563),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,SDSL
GO_Biological_Process_2025,Regulation of Macrophage Migration (GO:1905521),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,PTK2B
GO_Biological_Process_2025,Actin Filament Depolymerization (GO:0030042),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,GSN
GO_Biological_Process_2025,Regulation of Muscle System Process (GO:0090257),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,MYL9
GO_Biological_Process_2025,Regulation of Neutrophil Migration (GO:1902622),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,NCKAP1L
GO_Biological_Process_2025,Atrial Septum Morphogenesis (GO:0060413),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,NOTCH2
GO_Biological_Process_2025,Basement Membrane Organization (GO:0071711),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,CTSS
GO_Biological_Process_2025,Biogenic Amine Biosynthetic Process (GO:0042401),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,SAT2
GO_Biological_Process_2025,Cell Proliferation in Forebrain (GO:0021846),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,NUMB
GO_Biological_Process_2025,Cellular Response to Nitrogen Levels (GO:0043562),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,ATG7
GO_Biological_Process_2025,Cellular Response to Nitrogen Starvation (GO:0006995),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,ATG7
GO_Biological_Process_2025,Cyclic Nucleotide Transport (GO:0070729),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,SHOC2
GO_Biological_Process_2025,Embryonic Appendage Morphogenesis (GO:0035113),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,MBNL1
GO_Biological_Process_2025,Establishment of Endothelial Intestinal Barrier (GO:0090557),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,F11R
GO_Biological_Process_2025,Establishment of Epithelial Cell Apical/Basal Polarity (GO:0045198),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,MSN
GO_Biological_Process_2025,Ether Lipid Biosynthetic Process (GO:0008611),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,LPCAT2
GO_Biological_Process_2025,Forelimb Morphogenesis (GO:0035136),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,TFAP2A
GO_Biological_Process_2025,Galactose Metabolic Process (GO:0006012),1/10,0.2641460334917297,0.5600830940231721,0,0,3.572323567348443,4.755667079032643,GALM
